,Unnamed: 0,AdText,Category,Platform
2002,3233,AOC Doesn't Do Call Time | Official AOC Campaign | Be A Grassroots SupporterAd secure.actblue.com/donate/aoc Unlike other politicians AOC doesn't shmooze big donors to fund her campaign. We rely on small dollar donors who give through ads like these. Can you donate $10 today?,political,Google
2003,3234,Official AOC Campaign‎ | Donate to AOC | Donate before the FEC deadlineAd secure.actblue.com/donate/aoc No corrupt political machines no big money PACs and no back-door lobbyists. Chip in today to support AOC's campaign.,political,Google
2004,3235,Official AOC Campaign | Donate to Our Movement | We Need Progressive Change NowAd secure.actblue.com/donate/aoc With your help we can fight for progressive policies like a Green New Deal. Help team AOC work to grow our grassroots movement by donating today.,political,Google
2005,3236,Alexandria Ocasio-Cortez | Make a Donation Today | Official AOC Campaign‎Ad secure.actblue.com/donate/aoc It’s time for a political revolution. It's time for one of us. Chip in today to support AOC's campaign.,political,Google
2006,3237,Official AOC Campaign | Join our grassroots movement | Chip in TodayAd secure.actblue.com/donate/aoc Alexandria relies on grassroots donors and doesn't take a dime of corporate PAC money Small dollar donors fuel our campaign. Can you donate today?,political,Google
2007,3238,Alexandria Ocasio-Cortez | A better world is possible | Fuel the progressive movementAd secure.actblue.com/donate/aoc Alexandria is fighting for a progressive future that serves everyone not just the wealthy Help grow our grassroots movement and donate today.,political,Google
2008,3239,Official AOC Campaign | Fighting for working families | Chip in TodayAd secure.actblue.com/donate/aoc Alexandria is fighting for a progressive future that serves everyone not just the wealthy Will you pitch in to support her bold leadership?,political,Google
2009,3240,Alexandria Ocasio-Cortez | Our Average Donation is $17.02 | Donate TodayAd secure.actblue.com/donate/aoc We know progressive policies like a Green New Deal and Medicare for All win. We need to invest in transformational change today. Donate to our movement.,political,Google
2010,3244,Alexandria Ocasio-Cortez | Join our grassroots campaign | Donate TodayAd secure.actblue.com/donate/aoc By not doing call time AOC can spend more time fighting for working people. Help grow our grassroots movement and donate today.,political,Google
2011,3246,Alexandria Ocasio-Cortez | Support our campaignAd secure.actblue.com/donate/aoc This is just the beginning. Donate to our campaign today.,political,Google
2012,3250,Fighting for a Green New Deal | Official AOC Campaign | Donate to Our MovementAd secure.actblue.com/donate/aoc With your support AOC can continue fighting for legislation like the Green New Deal. Join the fight for a sustainable future.,political,Google
2013,3251,Official AOC Campaign | Progressive Policies Win | Donate to Our MovementAd secure.actblue.com/donate/aoc Every single swing-seat Democrat who endorsed Medicare for All won re-election. Help us grow our movement by investing in grassroots power.,political,Google
2014,3255,Alexandria Ocasio-Cortez | Support our campaignAd secure.actblue.com/donate/aoc It’s time for a political revolution. It's time for one of us. Chip in today to support AOC's campaign.,political,Google
2015,3257,Alexandria Ocasio-Cortez | Our Average Donation is $20.88 | Donate TodayAd secure.actblue.com/donate/aoc We know progressive policies like a Green New Deal and Medicare for All win. We need to invest in transformational change today. Donate to our movement.,political,Google
2016,3258,Alexandria Ocasio-Cortez | Support our movementAd secure.actblue.com/donate/aoc It’s time for a political revolution. It's time for one of us. Chip in today to support AOC's campaign.,political,Google
2017,3261,Cancer Patients: YES On 14 | Critical Funding For Diseases | Stem Cell Treatments & CuresAd caforcures.com YES On Prop 14 Will Accelerate Research On Cures For Alzheimer's & Cancer. Learn More. YES On Prop 14 Will Continue Vital Research For Life-Threatening Illnesses. Learn More,political,Google
2018,3262,Dialysis Patients: YES On 14 | Critical Funding For Diseases | Stem Cell Treatments & CuresAd caforcures.com YES On 14 Will Accelerate Research On Cures For Kidney Diseases & Dialysis. Learn More. CA Doctors Urge YES On Prop 14 To Continue Funding For Treatments & Cures. Learn More.,political,Google
2019,3263,Dialysis Patients: YES On 14 | Life-Saving Treatments & Cures | Vital Research For TreatmentsAd caforcures.com Could Save The Life Of Someone You Love. Learn More On Life-Saving Stem Cell Treatments. YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2020,3264,Parkinson's: Vote YES On 14 | Life-Saving Treatments & Cures | Vital Research For TreatmentsAd caforcures.com Could Save The Life Of Someone You Love. Learn More On Life-Saving Stem Cell Treatments. YES On Prop 14 Will Continue Vital Research For Life-Threatening Illnesses. Learn More,political,Google
2021,3265,Diabetes Patients: YES On 14 | Critical Funding For Diseases | Stem Cell Treatments & CuresAd caforcures.com YES On Prop 14 Will Accelerate Research On Cures For Diabetes & Cancer. Learn More. Learn More: YES On 14 Dedicates Funding To Treatments For Diseases Like Diabetes.,political,Google
2022,3266,Alzheimer's: Vote YES On 14 | Life-Saving Treatments & Cures | Vital Research For TreatmentsAd caforcures.com Could Save The Life Of Someone You Love. Learn More On Life-Saving Stem Cell Treatments. YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2023,3267,Parkinson's: Vote YES On 14 | Critical Funding For Diseases | Stem Cell Treatments & CuresAd caforcures.com YES On Prop 14 Will Accelerate Research On Cures For Parkinson's & Cancer. Learn More. YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2024,3268,Alzheimer's: Vote YES On 14 | Critical Funding For Diseases | Stem Cell Treatments & CuresAd caforcures.com YES On Prop 14 Will Accelerate Research On Cures For Alzheimer's & Cancer. Learn More. CA Doctors Urge YES On Prop 14 To Continue Funding For Treatments & Cures. Learn More.,political,Google
2025,3269,Support Those With Cancer | Vote YES On Proposition 14 | Could Save Your LifeAd caforcures.com YES On Prop 14: Endorsed By Scientists Doctors & 80+ Patient Advocate Groups. Learn More. YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2026,3270,Support Dialysis Patients | Vote YES On Proposition 14 | Funds For Accelerated ResearchAd caforcures.com Could Provide Life-Saving Treatments & Cures For Someone You Love. Learn More: YES On 14 YES On Prop 14 Will Continue Vital Research For Life-Threatening Illnesses. Learn More,political,Google
2027,3271,Support Those With Cancer | Vote YES On Proposition 14 | Funds For Accelerated ResearchAd caforcures.com Could Provide Life-Saving Treatments & Cures For Someone You Love. Learn More: YES On 14 CA Doctors Urge YES On Prop 14 To Continue Funding For Treatments & Cures. Learn More.,political,Google
2028,3272,Support Those With Parkinson's | Vote YES On Proposition 14 | Could Save Your LifeAd caforcures.com YES On Prop 14: Endorsed By Scientists Doctors & 80+ Patient Advocate Groups. Learn More. CA Doctors Urge YES On Prop 14 To Continue Funding For Treatments & Cures. Learn More.,political,Google
2029,3273,Support Those With Diabetes | Vote YES On Proposition 14 | Could Save Your LifeAd caforcures.com YES On Prop 14: Endorsed By Scientists Doctors & 80+ Patient Advocate Groups. Learn More. YES On Prop 14 Will Continue Vital Research For Life-Threatening Illnesses. Learn More,political,Google
2030,3274,Support Those With Alzheimer's | Vote YES On Proposition 14 | Funds For Accelerated ResearchAd caforcures.com Could Provide Life-Saving Treatments & Cures For Someone You Love. Learn More: YES On 14 YES On Prop 14 Will Continue Vital Research For Life-Threatening Illnesses. Learn More,political,Google
2031,3275,Support Those With Alzheimer's | Vote YES On Proposition 14 | Could Save Your LifeAd caforcures.com YES On Prop 14: Endorsed By Scientists Doctors & 80+ Patient Advocate Groups. Learn More. Learn More: YES On 14 Dedicates Funding To Treatments For Brain Diseases Like Alzheimer's.,political,Google
2032,3276,Support Those With Parkinson's | Vote YES On Proposition 14 | Funds For Accelerated ResearchAd caforcures.com Could Provide Life-Saving Treatments & Cures For Someone You Love. Learn More: YES On 14 Learn More: YES On 14 Dedicates Funding To Treatments For Diseases Like Parkinson's.,political,Google
2033,3277,Californians For Cures | Vote YES On Proposition 14 | Could Save Your LifeAd caforcures.com YES On Prop 14 Will Accelerate Research On Cures For Alzheimer's & Cancer. Learn More. YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2034,3278,Stem Cell Ballot Measure | YES On Proposition 14 | Life-Saving Treatments & CuresAd caforcures.com YES On Prop 14: Endorsed By Scientists Doctors & 80+ Patient Advocate Groups. Learn More. YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2035,3279,Stem Cell Prop | Vote YES On Proposition 14 | Funds For Accelerated ResearchAd caforcures.com Could Save The Life Of Someone You Love. Learn More On Life-Saving Stem Cell Treatments. CA Doctors Urge YES On Prop 14 To Continue Funding For Treatments & Cures. Learn More.,political,Google
2036,3280,Stem Cell Prop | YES On Proposition 14 | Vital Research For TreatmentsAd caforcures.com Could Provide Life-Saving Treatments & Cures For Someone You Love. Learn More: YES On 14 YES On Prop 14 Will Continue Funding For Stem Cell Treatments & Cures. Get The Facts.,political,Google
2037,3281,Stem Cell Prop | Vote YES On Proposition 14 | Could Save Your LifeAd caforcures.com YES On Prop 14 Will Accelerate Research On Cures For Alzheimer's & Cancer. Learn More. Learn More: YES On 14 Dedicates Funding To Treatments For Brain Diseases Like Alzheimer's.,political,Google
